pool,method,workload,n,mean_tps,median_tps,mean_wall_s,median_wall_s,mean_output_tokens,run_root,run_name,model_variant,candidate_set
slow_fast,eagle3,hardware_gen,6,25.2232136957606,25.081295507640032,20.3084374666214,20.414148688316345,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,code_gen,24,55.64729705257528,51.72797346655808,12.340637922286987,9.898300528526306,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,conversational_generation_gen_cap50,50,45.16021229374535,29.75433709326176,14.601345100402831,17.21223556995392,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,conversational_generation_sft_cap50,50,38.07296220942848,30.643693224250725,15.317908530235291,16.708311796188354,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,hardware_gen,44,57.66242899995344,39.87831670624519,11.78038096969778,12.839190602302551,511.34090909090907,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,long_chain_reasoning,50,76.28391975262582,40.97194743123362,22.13344220161438,24.994030952453613,1024.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,long_context_completion,50,119.75387334657978,80.75041667495427,21.872310605049133,19.702449321746823,1829.92,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,long_horizon_swe,50,87.37900887656102,63.46549228558662,17.555537614822388,16.14647662639618,1024.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,mathematical_reasoning,50,37.23778106115216,33.79093966770446,14.510429434776306,14.892553567886353,510.84,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_only,eagle3,code_gen,26,69.90515679179956,72.51636798944423,7.417814373970032,7.060475707054138,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_only,eagle3,hardware_gen,6,62.82018383332247,58.33622582399289,8.292821645736694,8.77803647518158,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,code_gen,24,407.3663715864204,360.3751174092363,1.954990377028783,1.421281814575195,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,conversational_generation_gen_cap50,50,272.29740352387614,184.2751334571032,2.3943161964416504,2.7786691188812256,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,conversational_generation_sft_cap50,50,236.6488159355077,190.08224611312696,2.452201557159424,2.693571448326111,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,hardware_gen,44,365.38623695823406,255.5255616841341,1.865462140603499,2.0041775703430176,511.34090909090907,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,long_chain_reasoning,50,498.7782076156669,234.2585300247869,3.632613201141357,4.371718883514404,1024.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,long_context_completion,50,810.8432270586331,516.2511307756181,3.452715525627136,2.9275084733963013,1829.92,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,long_horizon_swe,50,567.2241908558601,383.4790273062784,2.9541361713409424,2.670415043830872,1024.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,mathematical_reasoning,50,233.30832323236007,221.6088908897761,2.283836164474488,2.3103768825531006,510.84,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4_speed_first,k1_2_4_6_8_10_12_14_16
slow_fast,eagle3,code_gen,26,25.76693291104857,24.066598858926938,20.27762143428509,21.274337887763977,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_fast,eagle3,hardware_gen,6,21.72875055374396,22.16876237013065,23.629944403966267,23.098399758338928,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_fast,ngram_sd,code_gen,24,55.3962178759955,52.25621521058258,12.495487540960312,9.817057967185974,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_fast,ngram_sd,conversational_generation_gen_cap50,50,44.65896588205954,29.46227985966962,14.8092738199234,17.379303336143494,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_fast,ngram_sd,conversational_generation_sft_cap50,50,37.56336221748038,30.200793149227184,15.584489288330078,16.953635692596436,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_fast,ngram_sd,hardware_gen,44,55.69377261328345,39.07955928368483,12.16770816933025,13.101585507392883,511.34090909090907,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_fast,ngram_sd,long_chain_reasoning,50,77.4889219306629,40.14013961957113,22.15612849712372,25.51349449157715,1024.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_fast,ngram_sd,long_context_completion,50,123.06807594270845,84.02776776176081,21.561831550598143,18.23302447795868,1829.92,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_fast,ngram_sd,long_horizon_swe,50,86.90189869520299,61.6990202761064,17.773071603775023,16.59669864177704,1024.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_fast,ngram_sd,mathematical_reasoning,50,35.924322698010215,32.64716726911505,15.086133651733398,15.621436476707458,510.84,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_only,eagle3,code_gen,26,71.4687114067024,74.37321961552368,7.271271210450393,6.884206295013428,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_only,eagle3,hardware_gen,6,64.06419329824497,60.8791824179557,8.089844306310018,8.414435267448425,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_only,ngram_sd,code_gen,24,400.47639093030256,362.7274019522922,1.993010809024175,1.4124867916107178,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_only,ngram_sd,conversational_generation_gen_cap50,50,275.0608796273644,187.2141876732247,2.3768467807769778,2.7349445819854736,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_only,ngram_sd,conversational_generation_sft_cap50,50,240.2036398645327,191.9916221406122,2.4303229236602784,2.6667840480804443,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_only,ngram_sd,hardware_gen,44,367.2994677280109,255.4117006999816,1.852381093935533,2.00557017326355,511.34090909090907,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_only,ngram_sd,long_chain_reasoning,50,502.4088060597498,240.42663614512767,3.602279543876648,4.259768486022949,1024.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_only,ngram_sd,long_context_completion,50,819.9950310703591,522.8088620519213,3.418987984657288,2.882325291633606,1829.92,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_only,ngram_sd,long_horizon_swe,50,560.9968710524522,388.16363852467714,2.9760342693328856,2.6383132934570312,1024.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_only,ngram_sd,mathematical_reasoning,50,234.0532275664993,222.54880788721505,2.2742136001586912,2.30061936378479,510.84,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first__k1_2_4_8_16,survival_utility_controller_v4_speed_first,k1_2_4_8_16
slow_fast,eagle3,code_gen,26,24.586475903874508,24.844639475093857,21.215425243744484,20.60818421840668,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_fast,eagle3,hardware_gen,6,23.653956351883878,23.63313508383816,21.987092693646748,21.819480895996094,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_fast,ngram_sd,code_gen,24,53.925075064718186,49.57671337196507,12.744012117385864,10.333115935325624,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_fast,ngram_sd,conversational_generation_gen_cap50,50,43.61063727404806,29.27444311680255,15.068121876716614,17.489665865898132,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_fast,ngram_sd,conversational_generation_sft_cap50,50,37.2589635302846,29.907325770870457,15.613824391365052,17.1197350025177,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_fast,ngram_sd,hardware_gen,44,55.09719020363402,38.668992951428734,12.081473865292288,13.242265224456789,511.34090909090907,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_fast,ngram_sd,long_chain_reasoning,50,74.66328498134773,39.8577189242457,22.465848627090452,25.717894792556763,1024.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_fast,ngram_sd,long_context_completion,50,117.08605191607936,77.6962981164898,22.49512947559357,20.5296368598938,1829.92,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_fast,ngram_sd,long_horizon_swe,50,84.77295332198334,60.474709361195096,18.07084105014801,16.93676257133484,1024.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_fast,ngram_sd,mathematical_reasoning,50,35.92586894180154,32.63058497697982,15.114167051315308,15.620248556137083,510.84,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_only,eagle3,code_gen,26,71.56441886847837,75.24361548704528,7.251952152985793,6.805191397666931,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_only,eagle3,hardware_gen,6,65.06355493096571,61.87795596681134,7.96806538105011,8.275879621505737,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_only,ngram_sd,code_gen,24,397.4697814229074,356.0857832336388,1.9831243058045704,1.4379061460494995,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_only,ngram_sd,conversational_generation_gen_cap50,50,269.46577625125764,184.0926937518466,2.423983035087585,2.7812083959579468,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_only,ngram_sd,conversational_generation_sft_cap50,50,235.62049357998563,188.14368232439887,2.473133997917176,2.721341371536255,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_only,ngram_sd,hardware_gen,44,364.0771434741641,252.64905512923517,1.8636369705200195,2.0267220735549927,511.34090909090907,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_only,ngram_sd,long_chain_reasoning,50,492.86664292859,235.97475002012783,3.662867426872253,4.34092116355896,1024.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_only,ngram_sd,long_context_completion,50,804.0747118056431,506.70902452353175,3.4708387804031373,2.968997001647949,1829.92,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_only,ngram_sd,long_horizon_swe,50,546.0760755250163,379.5816334666822,3.0343597030639646,2.698233485221863,1024.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_only,ngram_sd,mathematical_reasoning,50,233.9198647206132,220.84157243913404,2.274427227973938,2.31840443611145,510.84,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first__k1_to_16,survival_utility_controller_v4_speed_first,k1_to_16
slow_fast,eagle3,code_gen,26,29.729181058910285,31.749145350404667,17.634996707622822,16.126803278923035,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first,k2_4_6_8
slow_fast,eagle3,hardware_gen,6,28.91100421105782,28.48653166959925,17.78200884660085,17.975670337677002,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first,k2_4_6_8
slow_fast,ngram_sd,code_gen,24,53.32345241853333,53.04814678117688,11.559185216824211,9.665834069252014,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first,k2_4_6_8
slow_fast,ngram_sd,conversational_generation_gen_cap50,50,47.04543938619911,36.0435662267506,12.777160210609436,14.210827469825745,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first,k2_4_6_8
slow_fast,ngram_sd,conversational_generation_sft_cap50,50,41.818212711107165,35.10441363684114,13.431842098236084,14.585105538368223,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first,k2_4_6_8
slow_fast,ngram_sd,hardware_gen,44,55.4506130164433,44.33464863343602,10.82690475203774,11.548547506332396,511.34090909090907,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first,k2_4_6_8
slow_fast,ngram_sd,long_chain_reasoning,50,66.87158613936535,44.87987511768527,19.96928403377533,22.81649279594421,1024.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first,k2_4_6_8
slow_fast,ngram_sd,long_context_completion,50,91.6581712144845,80.64603506466102,23.27712763786316,22.445523738861084,1829.92,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first,k2_4_6_8
slow_fast,ngram_sd,long_horizon_swe,50,74.07471275747825,65.70878783055548,17.1132781124115,15.58557939529419,1024.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first,k2_4_6_8
slow_fast,ngram_sd,mathematical_reasoning,50,41.19971629899055,38.68195650824998,12.945349311828611,13.106430292129517,510.84,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first,k2_4_6_8
slow_only,eagle3,code_gen,26,71.53972498054144,73.57924535424858,7.255639608089741,6.959281086921692,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first,k2_4_6_8
slow_only,eagle3,hardware_gen,6,64.52872209150084,60.45447811743799,8.033690253893534,8.46932327747345,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first,k2_4_6_8
slow_only,ngram_sd,code_gen,24,396.5312785933298,348.24544264343143,1.9784577985604603,1.4703189134597778,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first,k2_4_6_8
slow_only,ngram_sd,conversational_generation_gen_cap50,50,272.9625258878114,185.2237835158807,2.3865755462646483,2.7642239332199097,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first,k2_4_6_8
slow_only,ngram_sd,conversational_generation_sft_cap50,50,237.39950968202436,190.5922600291509,2.455241837501526,2.6863722801208496,512.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first,k2_4_6_8
slow_only,ngram_sd,hardware_gen,44,362.09910971613823,255.02408339528444,1.858939160000194,2.007926106452942,511.34090909090907,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first,k2_4_6_8
slow_only,ngram_sd,long_chain_reasoning,50,507.88273206113263,240.5101970327692,3.580670881271362,4.258318543434143,1024.0,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first,k2_4_6_8
slow_only,ngram_sd,long_context_completion,50,808.9627411143655,519.9362182308389,3.446839089393616,2.95191752910614,1829.92,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first__k2_4_6_8,survival_utility_controller_v4_speed_first,k2_4_6_8
